iter	F1	Logloss
881	0.9950341929	0.02557469958
882	0.9950341929	0.02555969439
883	0.9950341929	0.02553042757
884	0.9950341929	0.0255074312
885	0.9950341929	0.02548840469
886	0.9950341929	0.02545132196
887	0.9950341929	0.02542180117
888	0.9950341929	0.02536055834
889	0.9950341929	0.02533357192
890	0.9950341929	0.0253142128
891	0.9950341929	0.02528636119
892	0.9950341929	0.02525350207
893	0.9950341929	0.02523832945
894	0.9950341929	0.02521167437
895	0.9950341929	0.02517277688
896	0.9950341929	0.02515695723
897	0.9950341929	0.02513042536
898	0.9950341929	0.02511252917
899	0.9957405723	0.02506622707
900	0.9957405723	0.02503600059
901	0.9957405723	0.02502046306
902	0.9957405723	0.0249983403
903	0.9957405723	0.02496588451
904	0.9957405723	0.02494859771
905	0.9957405723	0.02492481457
906	0.9957405723	0.02489297457
907	0.9957405723	0.02486484205
908	0.9957405723	0.02483998111
909	0.9957405723	0.02479950668
910	0.9957405723	0.02477448373
911	0.9957405723	0.02473092923
912	0.9957405723	0.0247042105
913	0.9957405723	0.02469133208
914	0.9957405723	0.02466295888
915	0.9957405723	0.02464884927
916	0.9957405723	0.02463583845
917	0.9957405723	0.0245899301
918	0.9957405723	0.02455177218
919	0.9957405723	0.02452582507
920	0.9957405723	0.02448334155
921	0.9957405723	0.02443752199
922	0.9957405723	0.02441792648
923	0.9957405723	0.02439321955
924	0.9957405723	0.0243686245
925	0.9957405723	0.02432207837
926	0.9957405723	0.02428742837
927	0.9957405723	0.02424819586
928	0.9957405723	0.02422964787
929	0.9957405723	0.02420971177
930	0.9957405723	0.0241720728
931	0.9957405723	0.02412641812
932	0.9957405723	0.02410749081
933	0.9957405723	0.02406571674
934	0.9957405723	0.02401758956
935	0.9957405723	0.02397701487
936	0.9957405723	0.02396443062
937	0.9957405723	0.02392805416
938	0.9957405723	0.02390995516
939	0.9957405723	0.02388401557
940	0.9957405723	0.02383862406
941	0.9957405723	0.023811969
942	0.9957405723	0.02378504439
943	0.9957405723	0.02376469742
944	0.9957405723	0.02372599527
945	0.9957405723	0.02370649871
946	0.9957405723	0.02366313128
947	0.9957405723	0.02362952794
948	0.9957405723	0.02359081747
949	0.9957405723	0.0235776457
950	0.9957405723	0.02355555062
951	0.9957405723	0.02352871991
952	0.9957405723	0.02351418579
953	0.9957405723	0.02348792193
954	0.9950341929	0.02346327922
955	0.9950341929	0.02342746116
956	0.9950341929	0.02341624334
957	0.9950341929	0.02335764436
958	0.9957405723	0.02329964496
959	0.9957405723	0.02322411947
960	0.9957405723	0.02320736399
961	0.9957405723	0.02313715865
962	0.9957405723	0.02309083232
963	0.9957405723	0.02307480601
964	0.9957405723	0.02305277367
965	0.9957405723	0.0230366621
966	0.9957405723	0.02299432605
967	0.9957405723	0.02297910001
968	0.9957405723	0.02293515151
969	0.9957405723	0.02288479384
970	0.9957405723	0.02283491063
971	0.9957405723	0.02279502423
972	0.9957405723	0.02276619143
973	0.9957405723	0.02274327241
974	0.9957405723	0.02271549453
975	0.9957405723	0.02269131183
976	0.9957405723	0.02267025309
977	0.9957405723	0.02263381137
978	0.9957405723	0.02258664439
979	0.9957405723	0.02256297862
980	0.9957405723	0.022541986
981	0.9957405723	0.02251253049
982	0.9957405723	0.02248955021
983	0.9957405723	0.02246147189
984	0.9957405723	0.02243963594
985	0.9957405723	0.02241788063
986	0.9964479553	0.02239662289
987	0.9964479553	0.02232672924
988	0.9964479553	0.02228699193
989	0.9964479553	0.0222683846
990	0.9964479553	0.02222715164
991	0.9971563441	0.02220819275
992	0.9971563441	0.02218216214
993	0.9971563441	0.02214103268
994	0.9971563441	0.02210486802
995	0.9971563441	0.02206773603
996	0.9971563441	0.02205393492
997	0.9971563441	0.02201991998
998	0.9971563441	0.02198414323
999	0.9971563441	0.0219653373
