iter	F1	Logloss
881	0.9950341929	0.02931337567
882	0.9950341929	0.02922517669
883	0.9950341929	0.02917919114
884	0.9950341929	0.02914255281
885	0.9950341929	0.02910637926
886	0.9950341929	0.02907543428
887	0.9950341929	0.02905774802
888	0.9950341929	0.02901080934
889	0.9950341929	0.02896316534
890	0.9950341929	0.02892146874
891	0.9950341929	0.0288919318
892	0.9950341929	0.02888113432
893	0.9950341929	0.02886221783
894	0.9950341929	0.02882960453
895	0.9950341929	0.02879071229
896	0.9950341929	0.02872571809
897	0.9950341929	0.02871361378
898	0.9950341929	0.02868520134
899	0.9950341929	0.02864480465
900	0.9950341929	0.02862000089
901	0.9950341929	0.02857577608
902	0.9950341929	0.02855116105
903	0.9950341929	0.02851952771
904	0.9950341929	0.02846264042
905	0.9950341929	0.0284186362
906	0.9950341929	0.02838162845
907	0.9950341929	0.02833983422
908	0.9950341929	0.02830277945
909	0.9950341929	0.02827314357
910	0.9950341929	0.02825030677
911	0.9950341929	0.02822162904
912	0.9950341929	0.02818694638
913	0.9950341929	0.02814537593
914	0.9950341929	0.02810247333
915	0.9950341929	0.02808735244
916	0.9950341929	0.02805918036
917	0.9950341929	0.02803531774
918	0.9950341929	0.02799917686
919	0.9950341929	0.0279433944
920	0.9950341929	0.02791564392
921	0.9950341929	0.0279035912
922	0.9950341929	0.0278686413
923	0.9950341929	0.02783141047
924	0.9950341929	0.02777298683
925	0.9950341929	0.02773943014
926	0.9950341929	0.02771056292
927	0.9950341929	0.02766366884
928	0.9950341929	0.02762385972
929	0.9950341929	0.02759161352
930	0.9950341929	0.02755361306
931	0.9950341929	0.02752323034
932	0.9950341929	0.02749398865
933	0.9950341929	0.02745887055
934	0.9950341929	0.02743972634
935	0.9950341929	0.02741049874
936	0.9950341929	0.02737941911
937	0.9950341929	0.02735760582
938	0.9950341929	0.02731490881
939	0.9950341929	0.02729024034
940	0.9950341929	0.02724498408
941	0.9950341929	0.02719897987
942	0.9950341929	0.02717214413
943	0.9950341929	0.02713566852
944	0.9950341929	0.02709844909
945	0.9950341929	0.02704729098
946	0.9950341929	0.027004743
947	0.9950341929	0.02697513599
948	0.9950341929	0.02695227883
949	0.9950341929	0.02692377462
950	0.9950341929	0.02689840609
951	0.9950341929	0.02688476907
952	0.9950341929	0.02685024567
953	0.9950341929	0.02682114252
954	0.9950341929	0.02678662861
955	0.9950341929	0.02673142508
956	0.9950341929	0.02669193697
957	0.9950341929	0.02665543395
958	0.9950341929	0.02663141808
959	0.9950341929	0.0266106798
960	0.9950341929	0.02658554844
961	0.9950341929	0.02656256081
962	0.9950341929	0.02653846686
963	0.9950341929	0.026496815
964	0.9950341929	0.02647520844
965	0.9950341929	0.02645279709
966	0.9950341929	0.02642188347
967	0.9950341929	0.02640149348
968	0.9950341929	0.02638570281
969	0.9950341929	0.02636061387
970	0.9950341929	0.02633972907
971	0.9950341929	0.02631477909
972	0.9950341929	0.02628221932
973	0.9950341929	0.0262487546
974	0.9950341929	0.02622427789
975	0.9950341929	0.02618981571
976	0.9950341929	0.0261707021
977	0.9950341929	0.0261460812
978	0.9950341929	0.02611701476
979	0.9950341929	0.02606593909
980	0.9950341929	0.0260306305
981	0.9950341929	0.02599965952
982	0.9950341929	0.02596031137
983	0.9950341929	0.02593574673
984	0.9950341929	0.02590532229
985	0.9950341929	0.02587549351
986	0.9950341929	0.02585696381
987	0.9950341929	0.02582481898
988	0.9950341929	0.02579619028
989	0.9950341929	0.0257591648
990	0.9950341929	0.02573936487
991	0.9950341929	0.02572843319
992	0.9950341929	0.02568403883
993	0.9950341929	0.02563270799
994	0.9950341929	0.02561120508
995	0.9950341929	0.02558153396
996	0.9950341929	0.0255374894
997	0.9950341929	0.02552686561
998	0.9950341929	0.02548513229
999	0.9950341929	0.02545902249
